年,週,就診類別,年齡別,縣市,類流感健保就診人次,健保就診總人次
2016,42,門診,五到十四,台南市,524,33430
2016,42,門診,五到十四,宜蘭縣,118,6663
2016,42,門診,五到十四,花蓮縣,98,4864
2016,42,門診,五到十四,金門縣,3,1247
2016,42,門診,五到十四,南投縣,96,8661
2016,42,門診,五到十四,屏東縣,351,13633
2016,42,門診,五到十四,苗栗縣,114,8301
2016,42,門診,五到十四,桃園市,519,41676
2016,42,門診,五到十四,高雄市,645,51157
2016,42,門診,五到十四,基隆市,83,5292
2016,42,門診,五到十四,連江縣,1,86
2016,42,門診,五到十四,雲林縣,146,13254
2016,42,門診,五到十四,新北市,675,73056
2016,42,門診,五到十四,新竹市,78,11122
2016,42,門診,五到十四,新竹縣,110,10210
2016,42,門診,五到十四,嘉義市,64,7965
2016,42,門診,五到十四,嘉義縣,98,5797
2016,42,門診,五到十四,彰化縣,436,26125
2016,42,門診,五到十四,澎湖縣,4,1724
2016,42,門診,六十五以上,台中市,891,129694
2016,42,門診,六十五以上,台北市,801,186105
2016,42,門診,六十五以上,台東縣,22,11347
2016,42,門診,六十五以上,台南市,805,109204
2016,42,門診,六十五以上,宜蘭縣,207,27081
2016,42,門診,六十五以上,花蓮縣,117,20333
2016,42,門診,六十五以上,金門縣,2,3714
2016,42,門診,六十五以上,南投縣,147,30527
2016,42,門診,六十五以上,屏東縣,385,52338
2016,42,門診,六十五以上,苗栗縣,119,27127
2016,42,門診,六十五以上,桃園市,372,84464
2016,42,門診,六十五以上,高雄市,793,170239
2016,42,門診,六十五以上,基隆市,121,22844
2016,42,門診,六十五以上,連江縣,4,272
2016,42,門診,六十五以上,雲林縣,240,44259
2016,42,門診,六十五以上,新北市,684,151974
2016,42,門診,六十五以上,新竹市,142,21603
2016,42,門診,六十五以上,新竹縣,55,16281
2016,42,門診,六十五以上,嘉義市,202,27324
2016,42,門診,六十五以上,嘉義縣,265,31461
2016,42,門診,六十五以上,彰化縣,437,67858
2016,42,門診,六十五以上,澎湖縣,9,9058
2016,43,住院,零到四,台中市,49,296
2016,43,住院,零到四,台北市,37,338
2016,43,住院,零到四,台東縣,3,17
2016,43,住院,零到四,台南市,6,54
2016,43,住院,零到四,宜蘭縣,12,101
2016,43,住院,零到四,花蓮縣,1,25
2016,43,住院,零到四,金門縣,0,2
2016,43,住院,零到四,南投縣,14,48
2016,43,住院,零到四,屏東縣,15,43
2016,43,住院,零到四,苗栗縣,2,19
2016,43,住院,零到四,桃園市,40,276
2016,43,住院,零到四,高雄市,40,250
2016,43,住院,零到四,基隆市,10,43
2016,43,住院,零到四,雲林縣,0,19
2016,43,住院,零到四,新北市,49,153
2016,43,住院,零到四,新竹市,15,106
2016,43,住院,零到四,新竹縣,6,22
2016,43,住院,零到四,嘉義市,5,32
2016,43,住院,零到四,嘉義縣,13,38
2016,43,住院,零到四,彰化縣,51,242
2016,43,住院,十五到二十四,台中市,11,283
2016,43,住院,十五到二十四,台北市,13,272
2016,43,住院,十五到二十四,台東縣,0,15
2016,43,住院,十五到二十四,台南市,5,99
2016,43,住院,十五到二十四,宜蘭縣,0,29
2016,43,住院,十五到二十四,花蓮縣,0,40
2016,43,住院,十五到二十四,金門縣,0,6
2016,43,住院,十五到二十四,南投縣,1,26
2016,43,住院,十五到二十四,屏東縣,3,49
2016,43,住院,十五到二十四,苗栗縣,2,34
2016,43,住院,十五到二十四,桃園市,5,234
2016,43,住院,十五到二十四,高雄市,11,264
2016,43,住院,十五到二十四,基隆市,3,28
2016,43,住院,十五到二十四,雲林縣,0,37
2016,43,住院,十五到二十四,新北市,0,178
2016,43,住院,十五到二十四,新竹市,2,81
2016,43,住院,十五到二十四,新竹縣,0,20
2016,43,住院,十五到二十四,嘉義市,1,25
2016,43,住院,十五到二十四,嘉義縣,2,36
2016,43,住院,十五到二十四,彰化縣,8,123
2016,43,住院,十五到二十四,澎湖縣,0,1
2016,43,住院,二十五到六十四,台中市,43,2856
2016,43,住院,二十五到六十四,台北市,118,5084
2016,43,住院,二十五到六十四,台東縣,9,220
2016,43,住院,二十五到六十四,台南市,21,1491
2016,43,住院,二十五到六十四,宜蘭縣,7,463
2016,43,住院,二十五到六十四,花蓮縣,10,387
2016,43,住院,二十五到六十四,金門縣,0,30
2016,43,住院,二十五到六十四,南投縣,3,212
2016,43,住院,二十五到六十四,屏東縣,9,451
2016,43,住院,二十五到六十四,苗栗縣,8,253
2016,43,住院,二十五到六十四,桃園市,42,2353
2016,43,住院,二十五到六十四,高雄市,51,3103
2016,43,住院,二十五到六十四,基隆市,7,386
2016,43,住院,二十五到六十四,雲林縣,9,399
2016,43,住院,二十五到六十四,新北市,41,2041
2016,43,住院,二十五到六十四,新竹市,13,678
2016,43,住院,二十五到六十四,新竹縣,2,156
2016,43,住院,二十五到六十四,嘉義市,1,342
2016,43,住院,二十五到六十四,嘉義縣,13,548
2016,43,住院,二十五到六十四,彰化縣,38,1289
2016,43,住院,二十五到六十四,澎湖縣,0,21
2016,43,住院,五到十四,台中市,24,132
2016,43,住院,五到十四,台北市,20,212
2016,43,住院,五到十四,台東縣,2,15
2016,43,住院,五到十四,台南市,5,32
2016,43,住院,五到十四,宜蘭縣,3,35
2016,43,住院,五到十四,花蓮縣,1,12
2016,43,住院,五到十四,金門縣,0,2
2016,43,住院,五到十四,南投縣,3,20
2016,43,住院,五到十四,屏東縣,8,26
2016,43,住院,五到十四,苗栗縣,5,16
2016,43,住院,五到十四,桃園市,16,138
2016,43,住院,五到十四,高雄市,13,123
2016,43,住院,五到十四,基隆市,7,21
2016,43,住院,五到十四,雲林縣,2,12
2016,43,住院,五到十四,新北市,8,65
2016,43,住院,五到十四,新竹市,3,42
2016,43,住院,五到十四,新竹縣,5,16
2016,43,住院,五到十四,嘉義市,1,9
2016,43,住院,五到十四,嘉義縣,6,30
2016,43,住院,五到十四,彰化縣,13,78
2016,43,住院,六十五以上,台中市,83,1572
2016,43,住院,六十五以上,台北市,161,3264
2016,43,住院,六十五以上,台東縣,13,155
2016,43,住院,六十五以上,台南市,54,799
2016,43,住院,六十五以上,宜蘭縣,11,356
2016,43,住院,六十五以上,花蓮縣,14,280
2016,43,住院,六十五以上,金門縣,2,24
2016,43,住院,六十五以上,南投縣,21,185
2016,43,住院,六十五以上,屏東縣,15,368
2016,43,住院,六十五以上,苗栗縣,22,219
2016,43,住院,六十五以上,桃園市,81,1362
2016,43,住院,六十五以上,高雄市,111,1770
2016,43,住院,六十五以上,基隆市,36,306
2016,43,住院,六十五以上,連江縣,0,1
2016,43,住院,六十五以上,雲林縣,48,407
2016,43,住院,六十五以上,新北市,109,1314
2016,43,住院,六十五以上,新竹市,25,368
2016,43,住院,六十五以上,新竹縣,16,106
2016,43,住院,六十五以上,嘉義市,2,152
2016,43,住院,六十五以上,嘉義縣,32,514
2016,43,住院,六十五以上,彰化縣,87,884
2016,43,住院,六十五以上,澎湖縣,0,3
2016,43,門診,零到四,台中市,1757,54156
2016,43,門診,零到四,台北市,662,35251
2016,43,門診,零到四,台東縣,29,1735
2016,43,門診,零到四,台南市,872,30898
2016,43,門診,零到四,宜蘭縣,229,6733
2016,43,門診,零到四,花蓮縣,159,4536
2016,43,門診,零到四,金門縣,18,1216
2016,43,門診,零到四,南投縣,153,7532
2016,43,門診,零到四,屏東縣,347,10878
2016,43,門診,零到四,苗栗縣,233,7977
2016,43,門診,零到四,桃園市,938,36997
2016,43,門診,零到四,高雄市,842,41495
2016,43,門診,零到四,基隆市,135,4577
2016,43,門診,零到四,連江縣,6,96
2016,43,門診,零到四,雲林縣,210,10015
2016,43,門診,零到四,新北市,1208,69393
2016,43,門診,零到四,新竹市,170,11837
2016,43,門診,零到四,新竹縣,201,9640
2016,43,門診,零到四,嘉義市,68,6517
2016,43,門診,零到四,嘉義縣,61,3852
2016,43,門診,零到四,彰化縣,588,22262
2016,43,門診,零到四,澎湖縣,14,1151
2016,43,門診,十五到二十四,台中市,569,56531
2016,43,門診,十五到二十四,台北市,350,43037
2016,43,門診,十五到二十四,台東縣,6,2076
2016,43,門診,十五到二十四,台南市,335,31912
2016,43,門診,十五到二十四,宜蘭縣,99,6660
2016,43,門診,十五到二十四,花蓮縣,30,4893
2016,43,門診,十五到二十四,金門縣,1,1207
2016,43,門診,十五到二十四,南投縣,64,6420
2016,43,門診,十五到二十四,屏東縣,262,11800
2016,43,門診,十五到二十四,苗栗縣,61,6392
2016,43,門診,十五到二十四,桃園市,224,31800
2016,43,門診,十五到二十四,高雄市,536,48345
2016,43,門診,十五到二十四,基隆市,90,5529
2016,43,門診,十五到二十四,連江縣,1,138
2016,43,門診,十五到二十四,雲林縣,76,10255
2016,43,門診,十五到二十四,新北市,372,60879
2016,43,門診,十五到二十四,新竹市,49,8519
2016,43,門診,十五到二十四,新竹縣,45,5948
2016,43,門診,十五到二十四,嘉義市,80,7265
2016,43,門診,十五到二十四,嘉義縣,53,5237
2016,43,門診,十五到二十四,彰化縣,283,20373
2016,43,門診,十五到二十四,澎湖縣,3,1664
2016,43,門診,二十五到六十四,台中市,2367,344598
2016,43,門診,二十五到六十四,台北市,1814,354034
2016,43,門診,二十五到六十四,台東縣,27,19109
2016,43,門診,二十五到六十四,台南市,1581,225857
2016,43,門診,二十五到六十四,宜蘭縣,313,43077
2016,43,門診,二十五到六十四,花蓮縣,189,36141
2016,43,門診,二十五到六十四,金門縣,10,8139
2016,43,門診,二十五到六十四,南投縣,184,47995
2016,43,門診,二十五到六十四,屏東縣,909,81045
2016,43,門診,二十五到六十四,苗栗縣,184,48112
2016,43,門診,二十五到六十四,桃園市,1010,219426
2016,43,門診,二十五到六十四,高雄市,2159,351376
2016,43,門診,二十五到六十四,基隆市,360,42890
2016,43,門診,二十五到六十四,連江縣,3,729
2016,43,門診,二十五到六十四,雲林縣,431,70051
2016,43,門診,二十五到六十四,新北市,2101,417969
2016,43,門診,二十五到六十四,新竹市,316,61023
2016,43,門診,二十五到六十四,新竹縣,192,40682
2016,43,門診,二十五到六十四,嘉義市,323,52836
2016,43,門診,二十五到六十四,嘉義縣,374,38727
2016,43,門診,二十五到六十四,彰化縣,1145,133094
2016,43,門診,二十五到六十四,澎湖縣,17,14250
2016,43,門診,五到十四,台中市,1128,55166
2016,43,門診,五到十四,台北市,474,39457
2016,43,門診,五到十四,台東縣,24,2517
2016,43,門診,五到十四,台南市,548,32796
2016,43,門診,五到十四,宜蘭縣,177,7186
2016,43,門診,五到十四,花蓮縣,87,5309
2016,43,門診,五到十四,金門縣,4,1552
2016,43,門診,五到十四,南投縣,92,8330
2016,43,門診,五到十四,屏東縣,387,12982
2016,43,門診,五到十四,苗栗縣,156,8506
2016,43,門診,五到十四,桃園市,553,40172
2016,43,門診,五到十四,高雄市,723,48526
2016,43,門診,五到十四,基隆市,118,5407
2016,43,門診,五到十四,連江縣,2,122
2016,43,門診,五到十四,雲林縣,143,12724
2016,43,門診,五到十四,新北市,819,71182
2016,43,門診,五到十四,新竹市,100,10884
2016,43,門診,五到十四,新竹縣,138,10103
2016,43,門診,五到十四,嘉義市,93,7489
2016,43,門診,五到十四,嘉義縣,84,5742
2016,43,門診,五到十四,彰化縣,447,26139
2016,43,門診,五到十四,澎湖縣,5,1736
2016,43,門診,六十五以上,台中市,753,132046
2016,43,門診,六十五以上,台北市,880,186954
2016,43,門診,六十五以上,台東縣,23,11853
2016,43,門診,六十五以上,台南市,783,108755
2016,43,門診,六十五以上,宜蘭縣,209,27494
2016,43,門診,六十五以上,花蓮縣,123,20655
2016,43,門診,六十五以上,金門縣,3,3977
2016,43,門診,六十五以上,南投縣,150,29949
2016,43,門診,六十五以上,屏東縣,389,51371
2016,43,門診,六十五以上,苗栗縣,125,27357
2016,43,門診,六十五以上,桃園市,391,81504
2016,43,門診,六十五以上,高雄市,847,167537
2016,43,門診,六十五以上,基隆市,129,22220
2016,43,門診,六十五以上,連江縣,2,274
2016,43,門診,六十五以上,雲林縣,268,43906
2016,43,門診,六十五以上,新北市,761,152582
2016,43,門診,六十五以上,新竹市,134,21968
2016,43,門診,六十五以上,新竹縣,61,16013
2016,43,門診,六十五以上,嘉義市,203,26823
2016,43,門診,六十五以上,嘉義縣,295,30743
2016,43,門診,六十五以上,彰化縣,462,67848
2016,43,門診,六十五以上,澎湖縣,10,9198
2016,44,住院,零到四,台中市,37,252
2016,44,住院,零到四,台北市,38,330
2016,44,住院,零到四,台東縣,3,19
2016,44,住院,零到四,台南市,5,57
2016,44,住院,零到四,宜蘭縣,4,69
2016,44,住院,零到四,花蓮縣,5,25
2016,44,住院,零到四,金門縣,0,3
2016,44,住院,零到四,南投縣,11,44
2016,44,住院,零到四,屏東縣,26,48
2016,44,住院,零到四,苗栗縣,4,17
2016,44,住院,零到四,桃園市,41,268
2016,44,住院,零到四,高雄市,41,224
2016,44,住院,零到四,基隆市,16,41
2016,44,住院,零到四,連江縣,0,1
2016,44,住院,零到四,雲林縣,1,23
2016,44,住院,零到四,新北市,31,153
2016,44,住院,零到四,新竹市,21,121
2016,44,住院,零到四,新竹縣,1,18
2016,44,住院,零到四,嘉義市,3,18
2016,44,住院,零到四,嘉義縣,4,47
2016,44,住院,零到四,彰化縣,49,252
2016,44,住院,十五到二十四,台中市,11,244
2016,44,住院,十五到二十四,台北市,11,264
2016,44,住院,十五到二十四,台東縣,1,15
2016,44,住院,十五到二十四,台南市,1,68
2016,44,住院,十五到二十四,宜蘭縣,1,27
2016,44,住院,十五到二十四,花蓮縣,1,38
2016,44,住院,十五到二十四,金門縣,1,7
2016,44,住院,十五到二十四,南投縣,0,26
2016,44,住院,十五到二十四,屏東縣,3,57
2016,44,住院,十五到二十四,苗栗縣,1,30
2016,44,住院,十五到二十四,桃園市,6,225
2016,44,住院,十五到二十四,高雄市,12,263
2016,44,住院,十五到二十四,基隆市,3,21
2016,44,住院,十五到二十四,雲林縣,1,30
2016,44,住院,十五到二十四,新北市,3,161
2016,44,住院,十五到二十四,新竹市,1,52
2016,44,住院,十五到二十四,新竹縣,2,21
2016,44,住院,十五到二十四,嘉義市,0,25
2016,44,住院,十五到二十四,嘉義縣,1,32
2016,44,住院,十五到二十四,彰化縣,5,107
2016,44,住院,二十五到六十四,台中市,54,2682
2016,44,住院,二十五到六十四,台北市,101,5022
2016,44,住院,二十五到六十四,台東縣,4,205
2016,44,住院,二十五到六十四,台南市,9,1388
2016,44,住院,二十五到六十四,宜蘭縣,6,430
2016,44,住院,二十五到六十四,花蓮縣,5,384
2016,44,住院,二十五到六十四,金門縣,0,31
2016,44,住院,二十五到六十四,南投縣,4,175
2016,44,住院,二十五到六十四,屏東縣,14,474
2016,44,住院,二十五到六十四,苗栗縣,6,214
2016,44,住院,二十五到六十四,桃園市,36,2338
2016,44,住院,二十五到六十四,高雄市,46,3036
2016,44,住院,二十五到六十四,基隆市,12,350
2016,44,住院,二十五到六十四,連江縣,0,2
2016,44,住院,二十五到六十四,雲林縣,13,370
2016,44,住院,二十五到六十四,新北市,41,2005
2016,44,住院,二十五到六十四,新竹市,14,712
2016,44,住院,二十五到六十四,新竹縣,4,167
2016,44,住院,二十五到六十四,嘉義市,1,311
2016,44,住院,二十五到六十四,嘉義縣,7,537
2016,44,住院,二十五到六十四,彰化縣,26,1252
2016,44,住院,二十五到六十四,澎湖縣,0,18
2016,44,住院,五到十四,台中市,13,120
2016,44,住院,五到十四,台北市,24,160
2016,44,住院,五到十四,台東縣,1,7
2016,44,住院,五到十四,台南市,1,26
2016,44,住院,五到十四,宜蘭縣,4,25
2016,44,住院,五到十四,花蓮縣,3,9
2016,44,住院,五到十四,南投縣,3,18
2016,44,住院,五到十四,屏東縣,13,38
2016,44,住院,五到十四,苗栗縣,6,23
2016,44,住院,五到十四,桃園市,18,104
2016,44,住院,五到十四,高雄市,20,119
2016,44,住院,五到十四,基隆市,11,22
2016,44,住院,五到十四,雲林縣,1,10
2016,44,住院,五到十四,新北市,12,45
2016,44,住院,五到十四,新竹市,3,39
2016,44,住院,五到十四,新竹縣,0,8
2016,44,住院,五到十四,嘉義市,0,8
2016,44,住院,五到十四,嘉義縣,9,24
2016,44,住院,五到十四,彰化縣,8,88
2016,44,住院,六十五以上,台中市,93,1504
2016,44,住院,六十五以上,台北市,178,3210
2016,44,住院,六十五以上,台東縣,13,164
2016,44,住院,六十五以上,台南市,61,784
2016,44,住院,六十五以上,宜蘭縣,12,364
2016,44,住院,六十五以上,花蓮縣,15,269
2016,44,住院,六十五以上,金門縣,1,31
2016,44,住院,六十五以上,南投縣,16,183
2016,44,住院,六十五以上,屏東縣,17,364
2016,44,住院,六十五以上,苗栗縣,14,223
2016,44,住院,六十五以上,桃園市,86,1382
2016,44,住院,六十五以上,高雄市,97,1768
2016,44,住院,六十五以上,基隆市,31,320
2016,44,住院,六十五以上,連江縣,0,1
2016,44,住院,六十五以上,雲林縣,50,424
2016,44,住院,六十五以上,新北市,88,1197
2016,44,住院,六十五以上,新竹市,20,362
2016,44,住院,六十五以上,新竹縣,13,102
2016,44,住院,六十五以上,嘉義市,2,170
2016,44,住院,六十五以上,嘉義縣,33,491
2016,44,住院,六十五以上,彰化縣,86,910
2016,44,住院,六十五以上,澎湖縣,0,4
2016,44,門診,零到四,台中市,1823,55637
2016,44,門診,零到四,台北市,664,34820
2016,44,門診,零到四,台東縣,34,2042
2016,44,門診,零到四,台南市,914,30777
2016,44,門診,零到四,宜蘭縣,198,7094
2016,44,門診,零到四,花蓮縣,147,4814
2016,44,門診,零到四,金門縣,20,1372
2016,44,門診,零到四,南投縣,168,7660
2016,44,門診,零到四,屏東縣,463,11359
2016,44,門診,零到四,苗栗縣,204,8072
2016,44,門診,零到四,桃園市,905,38133
2016,44,門診,零到四,高雄市,931,42104
2016,44,門診,零到四,基隆市,135,4686
2016,44,門診,零到四,連江縣,2,35
2016,44,門診,零到四,雲林縣,247,10648
2016,44,門診,零到四,新北市,1227,70009
2016,44,門診,零到四,新竹市,190,11687
2016,44,門診,零到四,新竹縣,202,9809
2016,44,門診,零到四,嘉義市,65,6776
2016,44,門診,零到四,嘉義縣,69,3840
2016,44,門診,零到四,彰化縣,534,22827
2016,44,門診,零到四,澎湖縣,9,1275
2016,44,門診,十五到二十四,台中市,683,56461
2016,44,門診,十五到二十四,台北市,370,43307
2016,44,門診,十五到二十四,台東縣,5,2249
2016,44,門診,十五到二十四,台南市,392,32961
2016,44,門診,十五到二十四,宜蘭縣,126,6193
2016,44,門診,十五到二十四,花蓮縣,49,4833
2016,44,門診,十五到二十四,金門縣,2,1292
2016,44,門診,十五到二十四,南投縣,53,6460
2016,44,門診,十五到二十四,屏東縣,272,12144
2016,44,門診,十五到二十四,苗栗縣,66,6643
2016,44,門診,十五到二十四,桃園市,280,33054
2016,44,門診,十五到二十四,高雄市,571,49243
2016,44,門診,十五到二十四,基隆市,111,6131
2016,44,門診,十五到二十四,連江縣,1,158
2016,44,門診,十五到二十四,雲林縣,86,10377
2016,44,門診,十五到二十四,新北市,514,63815
2016,44,門診,十五到二十四,新竹市,63,9051
2016,44,門診,十五到二十四,新竹縣,66,6314
2016,44,門診,十五到二十四,嘉義市,68,7467
2016,44,門診,十五到二十四,嘉義縣,68,5338
2016,44,門診,十五到二十四,彰化縣,280,19998
2016,44,門診,十五到二十四,澎湖縣,3,1797
2016,44,門診,二十五到六十四,台中市,2700,352014
2016,44,門診,二十五到六十四,台北市,2106,359924
2016,44,門診,二十五到六十四,台東縣,40,19737
2016,44,門診,二十五到六十四,台南市,1941,232675
2016,44,門診,二十五到六十四,宜蘭縣,415,42750
2016,44,門診,二十五到六十四,花蓮縣,237,37714
2016,44,門診,二十五到六十四,金門縣,6,8361
2016,44,門診,二十五到六十四,南投縣,223,50013
2016,44,門診,二十五到六十四,屏東縣,1065,84583
2016,44,門診,二十五到六十四,苗栗縣,213,48170
2016,44,門診,二十五到六十四,桃園市,1282,222648
2016,44,門診,二十五到六十四,高雄市,2364,362602
2016,44,門診,二十五到六十四,基隆市,484,44761
2016,44,門診,二十五到六十四,連江縣,6,814
2016,44,門診,二十五到六十四,雲林縣,508,70869
2016,44,門診,二十五到六十四,新北市,2511,430311
2016,44,門診,二十五到六十四,新竹市,337,62674
2016,44,門診,二十五到六十四,新竹縣,245,41627
2016,44,門診,二十五到六十四,嘉義市,375,54137
2016,44,門診,二十五到六十四,嘉義縣,392,40037
2016,44,門診,二十五到六十四,彰化縣,1270,136066
2016,44,門診,二十五到六十四,澎湖縣,15,14347
2016,44,門診,五到十四,台中市,1182,56613
2016,44,門診,五到十四,台北市,552,39566
2016,44,門診,五到十四,台東縣,27,2827
2016,44,門診,五到十四,台南市,648,33047
2016,44,門診,五到十四,宜蘭縣,222,7312
2016,44,門診,五到十四,花蓮縣,107,5512
2016,44,門診,五到十四,金門縣,1,1586
2016,44,門診,五到十四,南投縣,81,8512
2016,44,門診,五到十四,屏東縣,457,13449
2016,44,門診,五到十四,苗栗縣,167,8456
2016,44,門診,五到十四,桃園市,588,39736
2016,44,門診,五到十四,高雄市,789,49751
2016,44,門診,五到十四,基隆市,131,5767
2016,44,門診,五到十四,連江縣,0,74
2016,44,門診,五到十四,雲林縣,175,12735
2016,44,門診,五到十四,新北市,978,72285
2016,44,門診,五到十四,新竹市,114,11078
2016,44,門診,五到十四,新竹縣,165,10389
2016,44,門診,五到十四,嘉義市,63,7727
2016,44,門診,五到十四,嘉義縣,102,5726
2016,44,門診,五到十四,彰化縣,496,26462
2016,44,門診,五到十四,澎湖縣,6,1834
2016,44,門診,六十五以上,台中市,906,137543
2016,44,門診,六十五以上,台北市,1060,193098
2016,44,門診,六十五以上,台東縣,15,12454
2016,44,門診,六十五以上,台南市,880,113084
2016,44,門診,六十五以上,宜蘭縣,225,27848
2016,44,門診,六十五以上,花蓮縣,131,21479
2016,44,門診,六十五以上,金門縣,5,3785
2016,44,門診,六十五以上,南投縣,154,31215
2016,44,門診,六十五以上,屏東縣,434,54047
2016,44,門診,六十五以上,苗栗縣,138,28546
2016,44,門診,六十五以上,桃園市,444,83564
2016,44,門診,六十五以上,高雄市,910,176879
2016,44,門診,六十五以上,基隆市,184,23086
2016,44,門診,六十五以上,連江縣,1,283
2016,44,門診,六十五以上,雲林縣,269,45344
2016,44,門診,六十五以上,新北市,790,156997
2016,44,門診,六十五以上,新竹市,134,22534
2016,44,門診,六十五以上,新竹縣,64,16539
2016,44,門診,六十五以上,嘉義市,261,28223
2016,44,門診,六十五以上,嘉義縣,314,31655
2016,44,門診,六十五以上,彰化縣,463,70267
2016,44,門診,六十五以上,澎湖縣,9,8970
2016,45,住院,零到四,台中市,36,249
2016,45,住院,零到四,台北市,38,323
2016,45,住院,零到四,台東縣,4,12
2016,45,住院,零到四,台南市,6,53
2016,45,住院,零到四,宜蘭縣,8,72
2016,45,住院,零到四,花蓮縣,4,28
2016,45,住院,零到四,金門縣,0,3
2016,45,住院,零到四,南投縣,11,39
2016,45,住院,零到四,屏東縣,27,55
2016,45,住院,零到四,苗栗縣,10,23
2016,45,住院,零到四,桃園市,22,236
2016,45,住院,零到四,高雄市,29,243
2016,45,住院,零到四,基隆市,14,38
2016,45,住院,零到四,雲林縣,2,22
2016,45,住院,零到四,新北市,33,136
2016,45,住院,零到四,新竹市,22,98
2016,45,住院,零到四,新竹縣,2,16
2016,45,住院,零到四,嘉義市,7,28
2016,45,住院,零到四,嘉義縣,11,54
2016,45,住院,零到四,彰化縣,37,210
2016,45,住院,十五到二十四,台中市,3,236
2016,45,住院,十五到二十四,台北市,8,299
2016,45,住院,十五到二十四,台東縣,0,23
2016,45,住院,十五到二十四,台南市,2,69
2016,45,住院,十五到二十四,宜蘭縣,3,38
2016,45,住院,十五到二十四,花蓮縣,0,51
2016,45,住院,十五到二十四,金門縣,1,1
2016,45,住院,十五到二十四,南投縣,0,28
2016,45,住院,十五到二十四,屏東縣,2,45
2016,45,住院,十五到二十四,苗栗縣,3,35
2016,45,住院,十五到二十四,桃園市,7,201
2016,45,住院,十五到二十四,高雄市,5,233
2016,45,住院,十五到二十四,基隆市,6,30
2016,45,住院,十五到二十四,連江縣,0,1
2016,45,住院,十五到二十四,雲林縣,0,39
2016,45,住院,十五到二十四,新北市,3,148
2016,45,住院,十五到二十四,新竹市,2,56
2016,45,住院,十五到二十四,新竹縣,0,12
2016,45,住院,十五到二十四,嘉義市,0,30
2016,45,住院,十五到二十四,嘉義縣,2,39
2016,45,住院,十五到二十四,彰化縣,3,115
2016,45,住院,十五到二十四,澎湖縣,0,6
2016,45,住院,二十五到六十四,台中市,45,2878
2016,45,住院,二十五到六十四,台北市,89,5126
2016,45,住院,二十五到六十四,台東縣,4,208
2016,45,住院,二十五到六十四,台南市,20,1559
2016,45,住院,二十五到六十四,宜蘭縣,8,440
2016,45,住院,二十五到六十四,花蓮縣,10,423
2016,45,住院,二十五到六十四,金門縣,0,29
2016,45,住院,二十五到六十四,南投縣,7,182
2016,45,住院,二十五到六十四,屏東縣,9,452
2016,45,住院,二十五到六十四,苗栗縣,9,212
2016,45,住院,二十五到六十四,桃園市,30,2351
2016,45,住院,二十五到六十四,高雄市,36,2973
2016,45,住院,二十五到六十四,基隆市,5,307
2016,45,住院,二十五到六十四,雲林縣,15,399
2016,45,住院,二十五到六十四,新北市,35,2065
2016,45,住院,二十五到六十四,新竹市,5,727
2016,45,住院,二十五到六十四,新竹縣,2,137
2016,45,住院,二十五到六十四,嘉義市,2,326
2016,45,住院,二十五到六十四,嘉義縣,8,578
2016,45,住院,二十五到六十四,彰化縣,24,1355
2016,45,住院,二十五到六十四,澎湖縣,0,16
2016,45,住院,五到十四,台中市,9,96
2016,45,住院,五到十四,台北市,15,198
2016,45,住院,五到十四,台東縣,1,5
2016,45,住院,五到十四,台南市,5,28
2016,45,住院,五到十四,宜蘭縣,4,30
2016,45,住院,五到十四,花蓮縣,1,15
2016,45,住院,五到十四,金門縣,0,2
2016,45,住院,五到十四,南投縣,3,19
2016,45,住院,五到十四,屏東縣,13,36
2016,45,住院,五到十四,苗栗縣,10,18
2016,45,住院,五到十四,桃園市,12,134
2016,45,住院,五到十四,高雄市,12,124
2016,45,住院,五到十四,基隆市,9,23
2016,45,住院,五到十四,雲林縣,3,14
2016,45,住院,五到十四,新北市,12,54
2016,45,住院,五到十四,新竹市,8,49
2016,45,住院,五到十四,新竹縣,1,4
2016,45,住院,五到十四,嘉義市,3,9
2016,45,住院,五到十四,嘉義縣,4,29
2016,45,住院,五到十四,彰化縣,12,97
2016,45,住院,六十五以上,台中市,105,1506
2016,45,住院,六十五以上,台北市,176,3318
2016,45,住院,六十五以上,台東縣,10,176
2016,45,住院,六十五以上,台南市,38,821
2016,45,住院,六十五以上,宜蘭縣,7,366
2016,45,住院,六十五以上,花蓮縣,28,304
2016,45,住院,六十五以上,金門縣,0,19
2016,45,住院,六十五以上,南投縣,16,166
2016,45,住院,六十五以上,屏東縣,25,362
2016,45,住院,六十五以上,苗栗縣,16,222
2016,45,住院,六十五以上,桃園市,90,1246
2016,45,住院,六十五以上,高雄市,56,1598
2016,45,住院,六十五以上,基隆市,26,269
2016,45,住院,六十五以上,連江縣,0,2
2016,45,住院,六十五以上,雲林縣,52,407
2016,45,住院,六十五以上,新北市,117,1281
2016,45,住院,六十五以上,新竹市,24,368
2016,45,住院,六十五以上,新竹縣,9,125
2016,45,住院,六十五以上,嘉義市,1,169
2016,45,住院,六十五以上,嘉義縣,33,516
2016,45,住院,六十五以上,彰化縣,84,929
2016,45,住院,六十五以上,澎湖縣,0,7
2016,45,門診,零到四,台中市,1741,54710
2016,45,門診,零到四,台北市,727,35805
2016,45,門診,零到四,台東縣,50,2170
2016,45,門診,零到四,台南市,884,30772
2016,45,門診,零到四,宜蘭縣,197,7164
2016,45,門診,零到四,花蓮縣,153,4484
